url,name,name_alt,header,rooms,facilities,badge,rating_n_reviews,price,price_alt,superhost,sp_url,location,specialties_1,specialties_2,price_per_night,refundables,prices_1,prices_2,listing_ratings,host_joined,host_feats,lang_responses,house_rules,amenities
/rooms/48189041?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=50827513-4a03-4087-95af-6c9daaf95176,empty,4 star holiday home in Uderns,Entire house in Uderns,8 guests · 4 bedrooms · 4 beds · 3 baths,Kitchen,empty,empty,empty,$191,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=20,"Uderns, Tirol, Austria",Entire home**__**Enhanced Clean**__**Cancellation policy**__**House rules,,€160/ night,,€139 x 7 nightsView price breakdown€970**__**Service feeView price breakdown€0,"Cleaning feeView price breakdown€150**__**Total€1,120",,Joined in January 2021,Identity verified,"Languages: Nederlands, English, Français, Deutsch**__**Response rate: 88%**__**Response time: within an hour",󰀥Check-in:  After 4:00 PM**__**󰀥Checkout: 10:00 AM**__**󱤈No smoking**__**󱤅Pets are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,"{""amenity_Bathroom"": [""Bathtub""], ""amenity_Bedroom and laundry"": [""Hangers""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Oven"", ""Kitchen"", ""Dishwasher"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Hair dryer"", ""Unavailable: Shampoo"", ""Unavailable: Smoke alarm"", ""Unavailable: Essentials"", ""Unavailable: Washer"", ""Unavailable: Air conditioning"", ""Unavailable: Carbon monoxide alarm""]}"
/rooms/45545236?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=50827513-4a03-4087-95af-6c9daaf95176,empty,Urlaub auf dem Bauernhof in 1098m Höhe,Entire apartment in Hart im Zillertal,4 guests · 2 bedrooms · 2 beds · 1 bath,Kitchen,empty,empty,$128,$120,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=20,,Entire home**__**Enhanced Clean**__**Pets allowed**__**Free cancellation until 3:00 PM on Mar 11**__**House rules,,€89 €82/ night,,€89 x 7 nightsView price breakdown€623**__**8% weekly price discountView price breakdown-€48**__**Cleaning feeView price breakdown€25,Service feeView price breakdown€102**__**Total€702,,Joined in September 2020,1 Review**__**Identity verified,Response rate: 100%**__**Response time: within an hour,󰀥Check-in:  3:00 PM - 9:00 PM**__**󰀥Checkout: 10:00 AM**__**󱤈No smoking**__**󱤂No parties or events**__**󱤅Pets are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,"{""amenity_Bathroom"": [""Hot water"", ""Hair dryer""], ""amenity_Bedroom and laundry"": [""Washer"", ""Essentials"", ""Hangers"", ""Dryer""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Smoke alarm"", ""Unavailable: Carbon monoxide alarm"", ""Unavailable: Shampoo"", ""Unavailable: Air conditioning""]}"
/rooms/44670337?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Appartements Mair  Appartement Markus,Entire apartment in Mayrhofen,4 guests · 1 bedroom · 5 beds · 1 bath,Kitchen,empty,5.0 (6 reviews),empty,$245,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Mayrhofen, Tirol, Austria",Entire home**__**Enhanced Clean**__**Pool**__**Free cancellation until 3:00 PM on Mar 11**__**House rules,,€196/ night,,"€196 x 7 nightsView price breakdown€1,372**__**Cleaning feeView price breakdown€65","Service feeView price breakdown€0**__**Total€1,437",5.0**__**5.0**__**4.8**__**4.7**__**4.8**__**4.7,Joined in August 2020,8 Reviews,Response rate: 20%**__**Response time: a few days or more,󰀥Check-in:  Flexible**__**󱤄Not suitable for children and infants**__**󱤈No smoking**__**󱤆No pets**__**󱤂No parties or events**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,"{""amenity_Bathroom"": [""Bathtub""], ""amenity_Entertainment"": [""TV""], ""amenity_Family"": [""Crib""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Microwave"", ""Dishwasher"", ""Coffee maker"", ""Stove"", ""Kitchen""], ""amenity_Outdoor"": [""Patio or balcony""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Pool""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Shampoo"", ""Unavailable: Hair dryer"", ""Unavailable: Smoke alarm"", ""Unavailable: Heating"", ""Unavailable: Air conditioning"", ""Unavailable: Carbon monoxide alarm"", ""Unavailable: Private entrance"", ""Unavailable: Washer"", ""Unavailable: Essentials""]}"
/rooms/22510227?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,"Chalet Steiner 1, Luxus für 4-10 Personen!",Entire chalet in Hart im Zillertal,10 guests · 4 bedrooms · 10 beds · 2.5 baths,Kitchen,empty,5.0 (9 reviews),empty,$344,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Hart im Zillertal, Tirol, Austria",,Entire home**__**Enhanced Clean**__**Pets allowed**__**Great communication**__**House rules,€288/ night,"Non-refundable · €2,016 total**__**Refundable · €2,240 total","€288 x 7 nightsView price breakdown€2,016","Service feeView price breakdown€0**__**Total€2,016",5.0**__**4.9**__**5.0**__**4.9**__**5.0**__**4.9,Joined in January 2018,26 Reviews**__**Identity verified,Language: Deutsch**__**Response rate: 100%**__**Response time: within an hour,"󰀥Check-in:  3:00 PM - 7:00 PM**__**󰀥Checkout: 9:00 AM**__**󱤈No smoking**__**󱤂No parties or events**__**󱤅Pets are allowed**__**󱠁Long term stays (28 days or more) are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more**__**󰐂Security Deposit - if you damage the home, you may be charged up to €200","{""amenity_Bathroom"": [""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Family"": [""Crib"", ""Children\u2019s books and toys"", ""High chair"", ""Changing table""], ""amenity_Heating and cooling"": [""Heating"", ""Indoor fireplace""], ""amenity_Home safety"": [""Unavailable: Security cameras on property"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Stove"", ""Microwave"", ""Kitchen"", ""Dishes and silverware"", ""Cooking basics"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""Garden or backyard"", ""BBQ grill"", ""Patio or balcony""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Host greets you""], ""amenity_Not included"": [""Unavailable: Air conditioning"", ""Unavailable: Smoke alarm"", ""Unavailable: Washer"", ""Unavailable: Shampoo"", ""Unavailable: Carbon monoxide alarm""]}"
/rooms/43969622?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Apartement Schmalzl - Terrace,Entire apartment in Finkenberg,5 guests · 2 bedrooms · 4 beds · 1 bath,Kitchen,empty,4.88 (8 reviews),empty,$235,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Finkenberg, Tirol, Austria",,Entire home**__**Enhanced Clean**__**Great location**__**Cancellation policy**__**House rules,€160/ night,,"€160 x 7 nightsView price breakdown€1,120**__**Cleaning feeView price breakdown€60","Service feeView price breakdown€200**__**Total€1,380",4.6**__**5.0**__**5.0**__**5.0**__**5.0**__**4.8,Joined in June 2015,16 Reviews,"Languages: English, Deutsch**__**Response rate: 75%**__**Response time: within a day",󰀥Check-in:  After 4:00 PM**__**󰀥Checkout: 10:00 AM**__**󱤈No smoking**__**󱤆No pets**__**󱤂No parties or events**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,"{""amenity_Bathroom"": [""Hot water""], ""amenity_Bedroom and laundry"": [""Hangers"", ""Essentials""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Unavailable: Security cameras on property"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Long term stays allowed"", ""Host greets you""], ""amenity_Not included"": [""Unavailable: Carbon monoxide alarm"", ""Unavailable: Hair dryer"", ""Unavailable: Smoke alarm"", ""Unavailable: Air conditioning"", ""Unavailable: Washer"", ""Unavailable: Shampoo""]}"
/rooms/43292164?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Apartment Ahorn View,Entire apartment in Mayrhofen,7 guests · 3 bedrooms · 4 beds · 1.5 baths,Kitchen,empty,empty,empty,$395,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Mayrhofen, Tirol, Austria",,Entire home**__**Enhanced Clean**__**Self check-in**__**House rules,€318/ night,"Non-refundable · €2,316 total**__**Refundable · €2,563 total",,"Total€2,316",,Joined in May 2016,,Language: English**__**Response rate: 100%**__**Response time: within a few hours,󰀥Check-in:  4:00 PM - 8:00 PM**__**󰄄Self check-in with lockbox**__**󱤈No smoking**__**󱤆No pets**__**󱤂No parties or events**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠃No carbon monoxide alarm**__**󱠁Smoke alarm,"{""amenity_Bathroom"": [""Hot water"", ""Hair dryer"", ""Cleaning products""], ""amenity_Bedroom and laundry"": [""Bed linens"", ""Essentials"", ""Hangers""], ""amenity_Entertainment"": [""Game console: Xbox One"", ""Cable TV"", ""TV""], ""amenity_Family"": [""High chair"", ""Board games""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Unavailable: Security cameras on property"", ""Smoke alarm"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Dishes and silverware"", ""Baking sheet"", ""Dining table"", ""Freezer"", ""Wine glasses"", ""Refrigerator"", ""Cooking basics"", ""Hot water kettle"", ""Kitchen"", ""Stainless steel induction stove"", ""Coffee maker"", ""Stainless steel oven"", ""Dishwasher"", ""Microwave"", ""Toaster""], ""amenity_Outdoor"": [""Outdoor furniture"", ""Patio or balcony""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Lockbox"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Washer"", ""Unavailable: Carbon monoxide alarm"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance"", ""Unavailable: Air conditioning""]}"
/rooms/34855175?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Ferienwohnung Zillertal,Entire apartment in Zellberg,8 guests · 3 bedrooms · 4 beds · 2 baths,Kitchen,empty,5.0 (6 reviews),empty,$249,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Zellberg, Tirol, Austria",,Entire home**__**Enhanced Clean**__**Cancellation policy**__**House rules,€166/ night,,"€166 x 7 nightsView price breakdown€1,160**__**Cleaning feeView price breakdown€90","Service feeView price breakdown€212**__**Total€1,462",5.0**__**5.0**__**5.0**__**4.8**__**5.0**__**4.8,Joined in February 2017,6 Reviews,Response rate: 100%**__**Response time: within a few hours,"󰀥Check-in:  After 3:00 PM**__**󰀥Checkout: 9:00 AM**__**󱤈No smoking**__**󱤂No parties or events**__**󱤅Pets are allowed**__**󱠁Long term stays (28 days or more) are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠃No carbon monoxide alarm**__**󱠁Smoke alarm**__**󰐂Security Deposit - if you damage the home, you may be charged up to €200","{""amenity_Bathroom"": [""Hot water"", ""Bathtub"", ""Hair dryer""], ""amenity_Bedroom and laundry"": [""Bed linens"", ""Extra pillows and blankets"", ""Washer"", ""Essentials"", ""Hangers""], ""amenity_Entertainment"": [""Game console"", ""TV""], ""amenity_Family"": [""Crib"", ""High chair"", ""Pack \u2019n Play/travel crib""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Unavailable: Security cameras on property"", ""First aid kit"", ""Smoke alarm"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Dishwasher"", ""Kitchen"", ""Stove"", ""Coffee maker"", ""Oven"", ""Microwave""], ""amenity_Outdoor"": [""BBQ grill"", ""Patio or balcony"", ""Garden or backyard""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Services"": [""Luggage dropoff allowed""], ""amenity_Not included"": [""Unavailable: Carbon monoxide alarm"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance"", ""Unavailable: Air conditioning""]}"
/rooms/44674408?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Appartements Mair  Appartement Elisabeth,Entire apartment in Mayrhofen,4 guests · 1 bedroom · 4 beds · 1 bath,Kitchen,empty,empty,empty,$200,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Mayrhofen, Tirol, Austria",,Entire home**__**Enhanced Clean**__**Pool**__**Free cancellation until 3:00 PM on Mar 11**__**House rules,€158/ night,,"€158 x 7 nightsView price breakdown€1,106**__**Cleaning feeView price breakdown€65","Service feeView price breakdown€0**__**Total€1,171",,Joined in August 2020,8 Reviews,Response rate: 20%**__**Response time: a few days or more,󰀥Check-in:  Flexible**__**󱤄Not suitable for children and infants**__**󱤈No smoking**__**󱤆No pets**__**󱤂No parties or events**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,{}
/rooms/39850658?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Luxury apartment  Zillertal,Entire apartment in Laimach,6 guests · 2 bedrooms · 3 beds · 1.5 baths,Kitchen,New lower price,5.0 (10 reviews),$272,$231,SUPERHOST,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Laimach, Tirol, Austria",Entire home**__**Enhanced Clean**__**Vladimir is a Superhost**__**Cancellation policy**__**House rules,,€193 €158/ night,,"€193 x 7 nightsView price breakdown€1,350**__**18% weekly price discountView price breakdown-€243**__**Cleaning feeView price breakdown€50","Service feeView price breakdown€196**__**Total€1,353",4.9**__**4.9**__**4.8**__**4.7**__**5.0**__**4.8,Joined in April 2018,10 Reviews**__**Superhost,Response rate: 100%**__**Response time: within an hour,󰀥Check-in:  After 3:00 PM**__**󰀥Checkout: 10:00 AM**__**󱤈No smoking**__**󱤆No pets**__**󱤂No parties or events**__**󱠁Long term stays (28 days or more) are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,"{""amenity_Bathroom"": [""Hair dryer""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Dryer"", ""Hangers""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Internet and office"": [""Dedicated workspace"", ""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Oven""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Elevator""], ""amenity_Not included"": [""Unavailable: Smoke alarm"", ""Unavailable: Carbon monoxide alarm"", ""Unavailable: Washer"", ""Unavailable: Air conditioning"", ""Unavailable: Shampoo""]}"
/rooms/18437683?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Zillertal-UrlaubAT0033,Entire apartment in Hippach,6 guests · 2 bedrooms · 6 beds · 1 bath,Hosted by a business · Kitchen,empty,4.67 (3 reviews),empty,$191,SUPERHOST,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Hippach, Austria",Entire home**__**Enhanced Clean**__**Gerber is a Superhost**__**Free cancellation until 2:00 PM on Mar 15**__**House rules,,€160/ night,,"€160 x 7 nightsView price breakdown€1,120","Service feeView price breakdown€0**__**Total€1,120",4.0**__**4.7**__**4.7**__**5.0**__**4.7**__**4.3,Joined in April 2017,107 Reviews**__**Identity verified**__**Superhost,"Languages: English, Deutsch**__**Response rate: 90%**__**Response time: within a few hours",󰀥Check-in:  2:00 PM - 10:00 PM**__**󰀥Checkout: 9:00 AM**__**󱤈No smoking**__**󱤂No parties or events**__**󱤅Pets are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,{}
/rooms/43942612?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Apartment in Kaltenbach   Zillertal 3 Rooms 6-8 🛌,Entire apartment in Kaltenbach,8 guests · 3 bedrooms · 8 beds · 3 baths,Kitchen,empty,4.27 (15 reviews),empty,$140,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Kaltenbach, Tirol, Austria",Entire home**__**Enhanced Clean**__**Great location**__**Free cancellation until 2:00 PM on Mar 15**__**House rules,,€97/ night,,€101 x 7 nightsView price breakdown€707**__**4% weekly price discountView price breakdown-€25**__**Cleaning feeView price breakdown€20,Service feeView price breakdown€119**__**Total€821,4.5**__**4.8**__**5.0**__**4.9**__**5.0**__**4.6,Joined in January 2015,89 Reviews**__**Identity verified,"Languages: العربية, English, Deutsch, Ελληνικά, Italiano, Русский**__**Response rate: 70%**__**Response time: within a day","󰀥Check-in:  2:00 PM - 11:00 PM**__**󰀥Checkout: 11:00 AM**__**󱤈No smoking**__**󱤂No parties or events**__**󱤅Pets are allowed**__**󱠁Long term stays (28 days or more) are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠃Nearby lake, river, other body of water**__**󱠁Smoke alarm","{""amenity_Bathroom"": [""Hot water""], ""amenity_Bedroom and laundry"": [""Iron"", ""Essentials"", ""Hangers""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Unavailable: Security cameras on property"", ""Fire extinguisher"", ""Smoke alarm""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Baking sheet"", ""Oven"", ""Coffee maker"", ""Stove"", ""Dishes and silverware"", ""Cooking basics"", ""Refrigerator"", ""Kitchen""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""Patio or balcony"", ""Garden or backyard""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Services"": [""Breakfast""], ""amenity_Not included"": [""Unavailable: Washer"", ""Unavailable: Hair dryer"", ""Unavailable: Shampoo"", ""Unavailable: Air conditioning"", ""Unavailable: Carbon monoxide alarm""]}"
/rooms/44205965?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Simplistic Apartment in Ramsau im Zillertal with Ski-Storage,Entire apartment in Ramsau im Zillertal,6 guests · 2 bedrooms · 4 beds · 2 baths,Kitchen,empty,empty,empty,$195,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,,Entire home**__**Enhanced Clean**__**Experienced host**__**Cancellation policy**__**House rules,,€151/ night,,"€151 x 7 nightsView price breakdown€1,056**__**Cleaning feeView price breakdown€90","Service feeView price breakdown€0**__**Total€1,146",,Joined in June 2019,2382 Reviews**__**Identity verified,"Languages: Nederlands, English, Français, Deutsch**__**Response rate: 100%**__**Response time: within an hour",󰀥Check-in:  After 4:00 PM**__**󰀥Checkout: 10:00 AM**__**󱤈No smoking**__**󱤆No pets**__**󱠁Long term stays (28 days or more) are allowed**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠆Smoke alarm not reported Learn more,"{""amenity_Bedroom and laundry"": [""Hangers"", ""Essentials""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Coffee maker"", ""Dishwasher""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Not included"": [""Unavailable: Smoke alarm"", ""Unavailable: Wifi"", ""Unavailable: Washer"", ""Unavailable: Hair dryer"", ""Unavailable: Carbon monoxide alarm"", ""Unavailable: Air conditioning"", ""Unavailable: Shampoo""]}"
/rooms/25202024?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=d512394d-7cb2-4cc7-bf2b-6ad364a5147f,empty,Ferienwohnung Linda,Entire apartment in Hippach-Schwendberg,6 guests · 2 bedrooms · 4 beds · 1 bath,Kitchen,empty,4.83 (7 reviews),empty,$175,empty,https://www.airbnb.com/s/Mayrhofen--Austria/homes?query=Mayrhofen%2C%20Austria&checkin=2021-03-16&checkout=2021-03-23&adults=4&items_offset=40,"Hippach-Schwendberg, Tirol, Austria",Entire home**__**Enhanced Clean**__**Experienced host**__**Free cancellation until 3:00 PM on Mar 11**__**House rules,,€116/ night,,€116 x 7 nightsView price breakdown€812**__**Cleaning feeView price breakdown€65,"Service feeView price breakdown€149**__**Total€1,026",4.8**__**4.8**__**4.8**__**4.2**__**4.8**__**4.5,Joined in August 2017,35 Reviews,Response rate: 100%**__**Response time: within an hour,󰀥Check-in:  After 3:00 PM**__**󰀥Checkout: 9:00 AM**__**󱤈No smoking**__**󱤆No pets**__**󱤂No parties or events**__**󹀁Committed to Airbnb's enhanced cleaning process. Learn more**__**Airbnb's social-distancing and other COVID-19-related guidelines apply**__**󱠆Carbon monoxide alarm not reported Learn more**__**󱠁Smoke alarm,"{""amenity_Bedroom and laundry"": [""Hangers"", ""Essentials""], ""amenity_Entertainment"": [""TV""], ""amenity_Family"": [""Pack \u2019n Play/travel crib"", ""High chair""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Unavailable: Security cameras on property"", ""Smoke alarm""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Coffee maker"", ""Stove"", ""Kitchen"", ""Dishwasher"", ""Oven"", ""Refrigerator"", ""Cooking basics"", ""Microwave"", ""Dishes and silverware""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""Garden or backyard"", ""BBQ grill""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Luggage dropoff allowed""], ""amenity_Not included"": [""Unavailable: Shampoo"", ""Unavailable: Washer"", ""Unavailable: Hair dryer"", ""Unavailable: Carbon monoxide alarm"", ""Unavailable: Air conditioning""]}"
